,id,name,photo,reviewCount,address,phone,rating,url,latitude,longitude,categories,neighborhoods
128,L72WIRqdDFgNhJSfw7k_Ow,Uptowne Dental Centre,https://s3-media1.fl.yelpcdn.com/bphoto/STdYYBVLREA-srr8B0g8eQ/90s.jpg,3 reviews,"245 Eglinton Ave E, Toronto, ON M4P 3B7, Canada",(416) 484-1555,3.5,https://www.yelp.com/biz/uptowne-dental-centre-toronto-2?osq=Dentists,43.708261,-79.389548,"General Dentistry,General Dentistry","Mount Pleasant and Davisville,Yonge and Eglinton"
129,MvPh5QKIvC2knuOpzll7jw,College Street Dental,https://s3-media4.fl.yelpcdn.com/bphoto/cBvWOspsy48DrERCGnI6dg/90s.jpg,8 reviews,"261 College St, Toronto, ON M5T 1R5, Canada",(416) 519-5550,3.5,https://www.yelp.com/biz/college-street-dental-toronto-2?osq=Dentists,43.657725,-79.399489,"Cosmetic Dentists,Cosmetic Dentists","Chinatown,Downtown Core"
130,ou3ogTivJGZFXylFhNccBg,Cityview Dental,https://s3-media4.fl.yelpcdn.com/bphoto/lNnfHGOGPHRpKIfeNSAlBw/90s.jpg,14 reviews,"355 Bremner Boulevard, Toronto, ON M5V 3M5, Canada",(416) 883-0070,3,https://www.yelp.com/biz/cityview-dental-toronto?osq=Dentists,43.64054,-79.392263,"General Dentistry,General Dentistry,Periodontists,Periodontists,Cosmetic Dentists,Cosmetic Dentists","City Place,Entertainment District"
131,PxOdsANnr47ChmLK37OuUw,"Brown Steven H, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"2323 Yonge Street, Toronto, ON M4P 2C9, Canada",(416) 485-7815,5,https://www.yelp.com/biz/brown-steven-h-dds-toronto?osq=Dentists,43.708313,-79.39827,"General Dentistry,General Dentistry","Yonge and Eglinton,Mount Pleasant and Davisville"
132,QsJU3LAkBePLhkw3jwT56g,Museum Dental,https://s3-media4.fl.yelpcdn.com/bphoto/mkgcHWnc-SXtoQ_A2WC3uA/90s.jpg,3 reviews,"206A Bloor Street W, Toronto, ON M5S 1T8, Canada",(416) 922-6848,3.5,https://www.yelp.com/biz/museum-dental-toronto?osq=Dentists,43.668615,-79.39571,"General Dentistry,General Dentistry,Periodontists,Periodontists,Dental Hygienists,Dental Hygienists","University of Toronto,Downtown Core"
133,rFbyOtoBpQ5WY0nIReoEyg,"Warchuk Thomas, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"65 Wellesley Street E, Toronto, ON M4Y 1G7, Canada",(416) 923-3325,5,https://www.yelp.com/biz/warchuk-thomas-dds-toronto?osq=Dentists,43.665485,-79.381146,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists","Church-Wellesley Village,Downtown Core"
134,WGR5x7Zu9gJaYsw04nK8Hw,Eglinton West Dental,https://s3-media4.fl.yelpcdn.com/bphoto/bRiIQOxFn5J1EY-5QD4Epg/90s.jpg,1 review,"1114 Eglinton Ave W, Toronto, ON M6C 2E2, Canada",(416) 782-1711,5,https://www.yelp.com/biz/eglinton-west-dental-toronto?osq=Dentists,43.699912,-79.432078,"General Dentistry,Cosmetic Dentists,Endodontists",
135,sAI4FFYKRn0yPFX3-oUr1w,"Agbuya Rebecca, DDS - District Lofts Dental Clinic",https://s3-media1.fl.yelpcdn.com/bphoto/kz5DY5Qnm_MryclKKX_Qew/90s.jpg,1 review,"388 Richmond Street W, Toronto, ON M5V 3P1, Canada",(416) 591-1254,5,https://www.yelp.com/biz/agbuya-rebecca-dds-district-lofts-dental-clinic-toronto?osq=Dentists,43.648242,-79.394981,"General Dentistry,General Dentistry","Entertainment District,Downtown Core"
136,nAh5VJar_vzAzPkQyNUiqg,Brush Dental,https://s3-media4.fl.yelpcdn.com/bphoto/Y3n64FUzvLtfUeMxnj5-rg/90s.jpg,3 reviews,"612 Church Street, Toronto, ON M4Y 2E7, Canada",(416) 513-9696,2.5,https://www.yelp.com/biz/brush-dental-toronto-2?osq=Dentists,43.668445,-79.382289,"General Dentistry,General Dentistry,Pediatric Dentists,Pediatric Dentists,Orthodontists,Orthodontists","Church-Wellesley Village,Downtown Core"
137,2dRllP-LutT0XW_tzfRFOg,"Valerie Stavro, DDS",https://s3-media1.fl.yelpcdn.com/bphoto/TWr2jykTIUyL707269I56Q/90s.jpg,1 review,"66 Avenue Road, Toronto, ON M5R 3N8, Canada",(416) 923-8668,5,https://www.yelp.com/biz/valerie-stavro-dds-toronto?osq=Dentists,43.671485,-79.395668,"General Dentistry,Cosmetic Dentists,Oral Surgeons",The Annex
138,MJVGVQxoe-0FJTzolkrWIQ,Sunny Dental Clinic,https://s3-media3.fl.yelpcdn.com/bphoto/Rf1IQnUqUZyDODXuzhsINw/90s.jpg,2 reviews,"1107 Bay Street, Toronto, ON M5S 2B3, Canada",(647) 350-7869,3,https://www.yelp.com/biz/sunny-dental-clinic-toronto?osq=Dentists,43.667528,-79.388528,"General Dentistry,General Dentistry,Pediatric Dentists,Pediatric Dentists,Endodontists,Endodontists","Discovery District,Downtown Core"
139,s9NZVgkcKyCrXHZPfp_nsw,"Hodzic Suanita, DDS - Dental By The Grange",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"87 McCaul Street, Toronto, ON M5T 2W7, Canada",(416) 977-2000,5,https://www.yelp.com/biz/hodzic-suanita-dds-dental-by-the-grange-toronto?osq=Dentists,43.652984,-79.390713,"General Dentistry,Dental Hygienists",Downtown Core
140,vnoIQ2Bq99av_prPCjo7Yw,Park Lawn Dental,https://s3-media2.fl.yelpcdn.com/bphoto/6oLbepfxcPdLqCYUUif8gw/90s.jpg,1 review,"172 The Queensway, Toronto, ON M8Y 1J3, Canada",(416) 231-9163,5,https://www.yelp.com/biz/park-lawn-dental-toronto?osq=Dentists,43.630377,-79.4857,"General Dentistry,Cosmetic Dentists,Pediatric Dentists",Etobicoke
141,LL01hTt_eVdp-ws4zMDsrw,Pil Son,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"66 Wellington St W, Ste 2709, Toronto, ON M5K 1H1, Canada",(416) 363-2125,5,https://www.yelp.com/biz/pil-son-toronto?osq=Dentists,43.64724,-79.381228,"General Dentistry,General Dentistry","Financial District,Downtown Core"
142,r7ZGO9U7RH0kI9K2CjTU-Q,Dental Care Centre,https://s3-media2.fl.yelpcdn.com/bphoto/soo9hFhzPHtaheUAqKrKow/90s.jpg,2 reviews,"81 Street Clair Avenue E, Toronto, ON M4T 1M7, Canada",(416) 961-8778,3,https://www.yelp.com/biz/dental-care-centre-toronto?osq=Dentists,43.688555,-79.390491,"General Dentistry,General Dentistry","Yonge and St. Clair,Deer Park"
143,DpuTJbkRLPo_4Cx4pYeOHw,Montes-Hussey I,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"622 College St, Toronto, ON M6G 1B4, Canada",(416) 532-1607,5,https://www.yelp.com/biz/montes-hussey-i-toronto?osq=Dentists,43.655325,-79.414973,"General Dentistry,General Dentistry","Little Italy,Bickford Park"
144,okSeBJJ4MQL3eYSMkxx9kg,Downtown Dentistry,https://s3-media1.fl.yelpcdn.com/bphoto/jiuMtMX9yl7Vi1RJIYIqhA/90s.jpg,2 reviews,"438 University Avenue, Toronto, ON M5G 2K8, Canada",(416) 977-8877,5,https://www.yelp.com/biz/downtown-dentistry-toronto?osq=Dentists,43.654297,-79.38841,"General Dentistry,Orthodontists,Cosmetic Dentists",Downtown Core
145,0Hr7ouffQRik5ee6uCHDww,Seto Rex M Dr,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"263 Av Augusta, Toronto, ON M5T 2M1, Canada",(416) 585-2154,2.5,https://www.yelp.com/biz/seto-rex-m-dr-toronto?osq=Dentists,43.695314,-79.436733,General Dentistry,Kensington Market
146,KCokzfrCvEO1quW5XXnH1g,"Maryam Adibfar, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"1849 Yonge Street, Toronto, ON M4S 1Y2, Canada",(416) 486-1849,3.5,https://www.yelp.com/biz/maryam-adibfar-dds-toronto?osq=Dentists,43.69696,-79.395927,"General Dentistry,Endodontists,Cosmetic Dentists",Mount Pleasant and Davisville
147,FfERlgRfEo6eWZBFHqQvKQ,"Tunde Pal, DDS",https://s3-media2.fl.yelpcdn.com/bphoto/dBMxmL6muvbsNLfavx4Q5A/90s.jpg,3 reviews,"66 Avenue Road, Toronto, ON M5R 3N8, Canada",(416) 921-2473,4.5,https://www.yelp.com/biz/tunde-pal-dds-toronto?osq=Dentists,43.671485,-79.395668,"Cosmetic Dentists,General Dentistry",The Annex
148,Yeu-HKf3nBvd3sJrCTT25w,Gary Kostiner,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"1229 St. Clair Avenue W, Toronto, ON M6E 1B5, Canada",(416) 656-7797,5,https://www.yelp.com/biz/gary-kostiner-toronto-2?osq=Dentists,43.677248,-79.445123,General Dentistry,Corso Italia
149,QmqBswApSr3PVUQJMzGRbg,Parnes Richard,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"160 Springhurst Avenue, Toronto, ON M6K 1C2, Canada",(416) 531-5712,5,https://www.yelp.com/biz/parnes-richard-toronto?osq=Dentists,43.636829,-79.437078,General Dentistry,Parkdale
150,tE1Kv1znrGbZ8EAjhOGVNQ,Elysa Kliman,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"600 Sherbourne Street, Suite 815, Toronto, ON M4X 1W4, Canada",(416) 928-0189,5,https://www.yelp.com/biz/elysa-kliman-toronto?osq=Dentists,43.671632,-79.376877,General Dentistry,
151,lUWD6i73byy-KDMtjNEhWg,"Jarvis Krystyna, BDS",https://s3-media3.fl.yelpcdn.com/bphoto/G1LitVUOaCOjvHvn1ojwpg/90s.jpg,2 reviews,"2340 Dundas St W, Toronto, ON M6P 4A9, Canada",(416) 535-5799,4.5,https://www.yelp.com/biz/jarvis-krystyna-bds-toronto?osq=Dentists,43.656724,-79.452273,General Dentistry,
152,DMw43oeque9adpSgXNwEYQ,"Vickie Sugarman, DDS - Queen Street Dental Centre",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"930 Queen St E, Toronto, ON M4M 1J5, Canada",(416) 469-5261,4,https://www.yelp.com/biz/vickie-sugarman-dds-queen-street-dental-centre-toronto?osq=Dentists,43.660886,-79.341673,General Dentistry,Leslieville
153,mreX-LBtTyVfb0Kds_r2sQ,"Ponciano B, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"2179 Yonge St, Toronto, ON M4S 2A9, Canada",(416) 486-4395,5,https://www.yelp.com/biz/ponciano-b-dds-toronto?osq=Dentists,43.70526,-79.397714,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Orthopedists,Orthopedists","Yonge and Eglinton,Mount Pleasant and Davisville"
154,9hb_5MBTotUMNGnmwW3NfQ,Dentistry On King,https://s3-media2.fl.yelpcdn.com/bphoto/pHYhBffCnCK3NywRG9I5EA/90s.jpg,2 reviews,"5 King Street E, Toronto, ON M5C 3C6, Canada",(416) 368-8000,4.5,https://www.yelp.com/biz/dentistry-on-king-toronto-2?osq=Dentists,43.649118,-79.377551,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry","St. Lawrence,Downtown Core"
155,ViwOpYUVKi4ouM8E22JV5A,Dr Beatrice Leung Dentistry,https://s3-media1.fl.yelpcdn.com/bphoto/VGieJoHmO385siPCErwWUg/90s.jpg,3 reviews,"39 Pleasant Boulevard, Toronto, ON M4T 1K2, Canada",(416) 927-9085,4.5,https://www.yelp.com/biz/dr-beatrice-leung-dentistry-toronto?osq=Dentists,43.687261,-79.391996,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists","Yonge and St. Clair,Deer Park"
156,2EVgSV7qLqgC_ytcK75zdg,Main Square Dental,https://s3-media4.fl.yelpcdn.com/bphoto/BWvei5IEnUSXuQAjMnh8Zg/90s.jpg,1 review,"2438 Danforth Avenue, Toronto, ON M4C 1K9, Canada",(416) 690-0121,5,https://www.yelp.com/biz/main-square-dental-toronto?osq=Dentists,43.687792,-79.3046,"General Dentistry,Cosmetic Dentists,Endodontists",The Danforth
157,LshqVHbmQtJPunmsa-7tcw,Bond Street Dental Implants Toronto,https://s3-media3.fl.yelpcdn.com/bphoto/OTSqbO3dMC3EPyOPvygWCg/90s.jpg,2 reviews,"113 Bond Street, Toronto, ON M5B 1Y2, Canada",(416) 585-2663,4.5,https://www.yelp.com/biz/bond-street-dental-implants-toronto-toronto?osq=Dentists,43.657205,-79.378361,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry,Teeth Whitening,Teeth Whitening","Ryerson,Downtown Core"
158,Z0SpAfYEg-jcnpZG_2V6Kg,"David Farkouh, BScH, DMD",https://s3-media3.fl.yelpcdn.com/bphoto/akJl9zE-u3KjzoxEl5iofQ/90s.jpg,1 review,"1910 Yonge Street, Toronto, ON M4S 3B2, Canada",(416) 489-4425,5,https://www.yelp.com/biz/david-farkouh-bsch-dmd-toronto?osq=Dentists,43.698466,-79.396994,"Pediatric Dentists,General Dentistry",
159,7la6VZRZYGsMeBrSWVgqEQ,Laird Eglinton Dental,https://s3-media2.fl.yelpcdn.com/bphoto/xpXJ4Bpc9Unxugw5k6a9BA/90s.jpg,1 review,"213 Laird Drive, Toronto, ON M4G 3W8, Canada",(416) 333-0707,5,https://www.yelp.com/biz/laird-eglinton-dental-toronto?osq=Dentists,43.711549,-79.3637,"Cosmetic Dentists,General Dentistry,Orthodontists",
160,O25ZGrZDBdzGCwjcOYElLg,Kerry Lim,https://s3-media1.fl.yelpcdn.com/bphoto/74EqAW330wzfWbrPm-1Vow/90s.jpg,2 reviews,"2 Lombard Street, Toronto, ON M5C 1M1, Canada",(416) 362-3875,4.5,https://www.yelp.com/biz/kerry-lim-toronto?osq=Dentists,43.651576,-79.377418,General Dentistry,Downtown Core
161,qJgXjDC8KIvl3A-GRQ0b8Q,Copp Dentistry,https://s3-media3.fl.yelpcdn.com/bphoto/5rLy7aWrxbzOvUVodBcLlQ/90s.jpg,1 review,"1235 Bay Street, Toronto, ON M5R 3K4, Canada",(416) 961-2273,5,https://www.yelp.com/biz/copp-dentistry-toronto?osq=Dentists,43.67089,-79.38975,"General Dentistry,Oral Surgeons",Yorkville
162,k8C9nz__YmP_HQ9CLUqkhg,Yorkville Dental,https://s3-media3.fl.yelpcdn.com/bphoto/qs30STS0U9sTl-zQ_mzE0A/90s.jpg,3 reviews,"122 Scollard Avenue, Toronto, ON M5R 1G2, Canada",(416) 920-8489,2.5,https://www.yelp.com/biz/yorkville-dental-toronto?osq=Dentists,43.671859,-79.392924,General Dentistry,Yorkville
163,4-A3b9A8cqzyAGBYL7VAhg,Woodbine Dental Hygiene Clinic,https://s3-media4.fl.yelpcdn.com/bphoto/07et4K-ikiCcBUnHsQWsxQ/90s.jpg,1 review,"1350 Woodbine Avenue, Toronto, ON M4C 4G2, Canada",(416) 894-7017,5,https://www.yelp.com/biz/woodbine-dental-hygiene-clinic-toronto?osq=Dentists,43.69618,-79.317618,"General Dentistry,Cosmetic Dentists,Dental Hygienists",East York
164,p6P0rrJLcorMBdwfkFPlVQ,Bayview Dental Centre,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"1598 Av Bayview, Toronto, ON M4G 3B7, Canada",(416) 485-1177,5,https://www.yelp.com/biz/bayview-dental-centre-toronto?osq=Dentists,43.6529,-79.3849,General Dentistry,Mount Pleasant and Davisville
165,xHg2EGx_xNvZWqB3rN32sg,Aberfoyle Dental,https://s3-media1.fl.yelpcdn.com/bphoto/z50w4PkgkijMFvsyrMm8hQ/90s.jpg,2 reviews,"1243 Islington Avenue, Toronto, ON M8X 1Y9, Canada",(416) 233-1299,4.5,https://www.yelp.com/biz/aberfoyle-dental-toronto?osq=Dentists,43.645937,-79.523508,"General Dentistry,Cosmetic Dentists",Etobicoke
166,8S2wixd3UFuxXeOyMNKpAQ,Balmoral Dental Arts,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"1366 Yonge Street, Toronto, ON M4T, Canada",(416) 920-4664,5,https://www.yelp.com/biz/balmoral-dental-arts-toronto?osq=Dentists,43.686039,-79.393592,"Dentists,Dentists","Yonge and St. Clair,Deer Park"
167,lBeOCub-JNtyfNlblUxwjQ,Altima Scotia Plaza Dental Centre,https://s3-media1.fl.yelpcdn.com/bphoto/oLnzmTIt5uLueDgj6h67jA/90s.jpg,6 reviews,"104 Yonge Street, Toronto, ON M5C 2Y6, Canada",(416) 644-1122,3.5,https://www.yelp.com/biz/altima-scotia-plaza-dental-centre-toronto-2?osq=Dentists,43.649985,-79.378494,"General Dentistry,Orthodontists,Endodontists",Downtown Core
168,#NAME?,Thorncliffe Overlea Dental Centre,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"65 Overlea Boulevard, Toronto, ON M4H 1P1, Canada",(416) 429-1010,5,https://www.yelp.com/biz/thorncliffe-overlea-dental-centre-toronto?osq=Dentists,43.707361,-79.342655,General Dentistry,
169,xGAUZ_8CSoMtrlvjggUQ8Q,Antzoulatos Amy Dr,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"190 Street. George Street, Toronto, ON M5R 2N4, Canada",(416) 962-4022,5,https://www.yelp.com/biz/antzoulatos-amy-dr-toronto?osq=Dentists,43.669455,-79.401174,General Dentistry,The Annex
170,9UAzJ-Uei_jfS_YCzm5igg,Dr. Mark Litvack,https://s3-media3.fl.yelpcdn.com/bphoto/q72h3aIIhUBeM_k5p7Zkgg/90s.jpg,1 review,"1500 Bathurst Street, Toronto, ON M5P 3L3, Canada",(416) 653-3441,5,https://www.yelp.com/biz/dr-mark-litvack-toronto?osq=Dentists,43.684088,-79.419064,General Dentistry,
171,loKbRPlawgpW1l9el00zPw,Hatamian Dentistry,https://s3-media3.fl.yelpcdn.com/bphoto/LporxuZB4AEg4mhLYhfpDw/90s.jpg,2 reviews,"100 Yonge Street, Toronto, ON M5C 2W1, Canada",(416) 368-0165,4.5,https://www.yelp.com/biz/hatamian-dentistry-toronto?osq=Dentists,43.649779,-79.378509,"General Dentistry,Cosmetic Dentists",Downtown Core
172,ETRMnR-wuEYwlE1aKuQsZA,Arrieta Guadalupe Dr,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"815 College Street, Toronto, ON M6G 1C9, Canada",(416) 537-3171,5,https://www.yelp.com/biz/arrieta-guadalupe-dr-toronto?osq=Dentists,43.654305,-79.421993,General Dentistry,Little Italy
173,J4uZaUOzdKg1fYMwDoQ6tQ,Tonnu Leba Dr Dent,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"772 Dundas Street W, Toronto, ON M6J 1V1, Canada",(416) 603-6060,5,https://www.yelp.com/biz/tonnu-leba-dr-dent-toronto?osq=Dentists,43.65215,-79.407552,General Dentistry,Little Italy
174,f7qTrFudeaA-hPTquGTWJQ,Bloorcourt Village Dental Centre,https://s3-media4.fl.yelpcdn.com/bphoto/KsJNpnMz7fWtdrmwwbjdZA/90s.jpg,3 reviews,"1083 Bloor Street W, Toronto, ON M6H 1M5, Canada",(416) 536-7629,2.5,https://www.yelp.com/biz/bloorcourt-village-dental-centre-toronto?osq=Dentists,43.660089,-79.433366,General Dentistry,Dufferin Grove
175,e10JPKS_kqiDsNGHgfFFDw,Schecter Dental,https://s3-media4.fl.yelpcdn.com/bphoto/87lp5E7_Hjo9dD_dEz-pfA/90s.jpg,2 reviews,"930 St Clair Avenue W, Toronto, ON M6C 1C8, Canada",(416) 665-1145,3,https://www.yelp.com/biz/schecter-dental-toronto-2?osq=Dentists,43.68004,-79.43492,"Oral Surgeons,General Dentistry,Cosmetic Dentists",
176,p115OorDjBGcy-EPXiB2KA,Hullmark Dental,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"4773 Yonge North York, Toronto, ON M2N 0G2, Canada",(416) 733-7733,5,https://www.yelp.com/biz/hullmark-dental-toronto?osq=Dentists,43.760936,-79.410399,"General Dentistry,Endodontists,Periodontists",
177,323BsaJFYmtdIMlj9d2Ypw,Fox Allan,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"635 Markham Street, Toronto, ON M6G 2M1, Canada",(416) 439-2430,5,https://www.yelp.com/biz/fox-allan-toronto?osq=Dentists,43.665236,-79.412368,General Dentistry,Seaton Village
178,tEAltGVmOZNrjUz9vPs2ug,Smile City Dental,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"1554-A Bloor Street W, Toronto, ON M6P 1A4, Canada",(416) 539-9887,2.5,https://www.yelp.com/biz/smile-city-dental-toronto?osq=Dentists,43.649848,-79.483338,"General Dentistry,Cosmetic Dentists,Teeth Whitening",High Park
179,j93fXjzwDRPaPIiDbGY-Kg,Metro Centre Dental Office,https://s3-media2.fl.yelpcdn.com/bphoto/MR24RofcgG5YFQdKXrRVeA/90s.jpg,1 review,"200 Wellington Street W, Toronto, ON M5V 3C7, Canada",(416) 593-5677,5,https://www.yelp.com/biz/metro-centre-dental-office-toronto?osq=Dentists,43.645862,-79.387849,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry","Entertainment District,Downtown Core"
180,fPgy_VSSw0Czjo_IAjdZuA,Bailey W G Dr Dentist,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"175 Roncesvalles Avenue, Toronto, ON M6R 2L3, Canada",(416) 533-1818,5,https://www.yelp.com/biz/bailey-w-g-dr-dentist-toronto?osq=Dentists,43.644453,-79.448128,General Dentistry,Roncesvalles
181,p6Wp3hkNsn1R6fBX0aPIzg,The Broadview Dental Clinic,https://s3-media2.fl.yelpcdn.com/bphoto/S5DRjzBsP1djFV6MoGYOuA/90s.jpg,2 reviews,"741 Broadview Ave, Toronto, ON M4K 3Y3, Canada",(416) 466-6400,3.5,https://www.yelp.com/biz/the-broadview-dental-clinic-toronto?osq=Dentists,43.675758,-79.358082,"General Dentistry,Cosmetic Dentists",Riverdale
182,FHvOvhUnuFfDv0j5gpqzRg,Endodontic Specialists,https://s3-media2.fl.yelpcdn.com/bphoto/0wbFYcwSS6r_-csJEzq_Kw/90s.jpg,3 reviews,"145 King Street W, Toronto, ON M5H 1J8, Canada",(416) 360-1553,5,https://www.yelp.com/biz/endodontic-specialists-toronto-2?osq=Dentists,43.647464,-79.383926,"Endodontists,Endodontists","Financial District,Downtown Core"
183,vVmkqLgnSB6wlxMvF3eORg,0123Dental,https://s3-media2.fl.yelpcdn.com/bphoto/HvCswfXvkGk7-gwEpFYlBQ/90s.jpg,1 review,"123 Edward Street, Toronto, ON M5G 1E2, Canada",(416) 977-0123,5,https://www.yelp.com/biz/0123dental-toronto-2?osq=Dentists,43.655638,-79.386801,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Pediatric Dentists,Pediatric Dentists","Downtown Core,Discovery District"
184,S4W4VpSWfEfxmAuY-3k89Q,Lawton Dental Iorgovan,https://s3-media3.fl.yelpcdn.com/bphoto/Tv4lTGlPO3BMXXdRqZYXOw/90s.jpg,1 review,"1590 Yonge Street, Toronto, ON M4T 1Z8, Canada",(416) 975-0606,5,https://www.yelp.com/biz/lawton-dental-iorgovan-toronto-2?osq=Dentists,43.690693,-79.395455,"Oral Surgeons,Oral Surgeons,General Dentistry,General Dentistry","Deer Park,Yonge and St. Clair"
185,J5LKzrQk8RSEdqvNSRbv6w,Jane Halkiotis,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"759 Pape Avenue, Toronto, ON M4K 3T2, Canada",(416) 465-3111,5,https://www.yelp.com/biz/jane-halkiotis-toronto?osq=Dentists,43.680612,-79.345213,General Dentistry,The Danforth
186,ViUfT5SN-CBA8NO_kR4k7A,Family Dentistry - Dr. Victoria R. Santiago & Associates,https://s3-media1.fl.yelpcdn.com/bphoto/hr7_q7BIOD7RepkGlVtsbg/90s.jpg,3 reviews,"600 Sherbourne St, Toronto, ON M4X 1W4, Canada",(416) 967-9272,4.5,https://www.yelp.com/biz/family-dentistry-dr-victoria-r-santiago-and-associates-toronto?osq=Dentists,43.671632,-79.376877,Dentists,
187,eZlsGa43vIp4oqRGk46nlQ,York Street Dental,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"25 York Street, Toronto, ON M5J 2V5, Canada",(416) 862-9675,4,https://www.yelp.com/biz/york-street-dental-toronto-2?osq=Dentists,43.643432,-79.381214,"Cosmetic Dentists,General Dentistry,Periodontists",
188,0zeyuk-YMDBlRBzpmQjr8Q,Gay John R Dr Oral Surg,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,4 reviews,"340 College Street, Toronto, ON M5T 3A9, Canada",(416) 924-9673,4,https://www.yelp.com/biz/gay-john-r-dr-oral-surg-toronto?osq=Dentists,43.657582,-79.403464,Oral Surgeons,
189,xFW20mrWZHh7W3tS5uR-yA,HTL Dental,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"129 Fort York Boulevard, Toronto, ON M5V 0K2, Canada",(647) 748-2388,1,https://www.yelp.com/biz/htl-dental-toronto-4?osq=Dentists,43.638954,-79.398652,"General Dentistry,Endodontists,Cosmetic Dentists",City Place
190,V_QA5E5wu_97L7wBonbQKA,Toronto Lakeshore Dental,https://s3-media1.fl.yelpcdn.com/bphoto/jUvSIZtXogpgkPl3soHixw/90s.jpg,1 review,"2-3560 Lake Shore Boulevard W, Toronto, ON M8W 1N6, Canada",(416) 503-3335,5,https://www.yelp.com/biz/toronto-lakeshore-dental-toronto?osq=Dentists,43.624399,-79.478508,"Cosmetic Dentists,General Dentistry,Endodontists",Etobicoke
